answers,context,id,question,title
"{'answer_start': [125], 'text': ['Route 34 extension']}","A second biotechnology district is being planned for the median strip on Frontage Road, on land cleared for the never-built Route 34 extension. As of late 2009, a Pfizer drug-testing clinic, a medical laboratory building serving Yale â New Haven Hospital, and a mixed-use structure containing parking, housing and office space, have been constructed on this corridor. A former SNET telephone building at 300 George Street is being converted into lab space, and has been so far quite successful in attracting biotechnology and medical firms.",5727e50a2ca10214002d98f5,What was originally slated to be built at the site of the proposed area for the secondary biotechnology district?,"New Haven, Connecticut"
"{'answer_start': [164], 'text': ['Pfizer']}","A second biotechnology district is being planned for the median strip on Frontage Road, on land cleared for the never-built Route 34 extension. As of late 2009, a Pfizer drug-testing clinic, a medical laboratory building serving Yale â New Haven Hospital, and a mixed-use structure containing parking, housing and office space, have been constructed on this corridor. A former SNET telephone building at 300 George Street is being converted into lab space, and has been so far quite successful in attracting biotechnology and medical firms.",5727e50a2ca10214002d98f6,What major pharmaceutical company is currently operating a drug clinic in New Haven within the new biotechnology corridor?,"New Haven, Connecticut"
"{'answer_start': [447], 'text': ['lab space']}","A second biotechnology district is being planned for the median strip on Frontage Road, on land cleared for the never-built Route 34 extension. As of late 2009, a Pfizer drug-testing clinic, a medical laboratory building serving Yale â New Haven Hospital, and a mixed-use structure containing parking, housing and office space, have been constructed on this corridor. A former SNET telephone building at 300 George Street is being converted into lab space, and has been so far quite successful in attracting biotechnology and medical firms.",5727e50a2ca10214002d98f7,What is the former SNET building in New Haven currently being converted for in the effort of attracting new medical or biotechnology firms?,"New Haven, Connecticut"
"{'answer_start': [74], 'text': ['Frontage Road']}","A second biotechnology district is being planned for the median strip on Frontage Road, on land cleared for the never-built Route 34 extension. As of late 2009, a Pfizer drug-testing clinic, a medical laboratory building serving Yale â New Haven Hospital, and a mixed-use structure containing parking, housing and office space, have been constructed on this corridor. A former SNET telephone building at 300 George Street is being converted into lab space, and has been so far quite successful in attracting biotechnology and medical firms.",572bc198be1ee31400cb8493,Where will the second planned biotechnology district located?,"New Haven, Connecticut"
"{'answer_start': [378], 'text': ['SNET telephone building']}","A second biotechnology district is being planned for the median strip on Frontage Road, on land cleared for the never-built Route 34 extension. As of late 2009, a Pfizer drug-testing clinic, a medical laboratory building serving Yale â New Haven Hospital, and a mixed-use structure containing parking, housing and office space, have been constructed on this corridor. A former SNET telephone building at 300 George Street is being converted into lab space, and has been so far quite successful in attracting biotechnology and medical firms.",572bc198be1ee31400cb8494,What was the former name of the place now serving as a biotech building on 300 George Street?,"New Haven, Connecticut"
"{'answer_start': [151], 'text': ['late 2009']}","A second biotechnology district is being planned for the median strip on Frontage Road, on land cleared for the never-built Route 34 extension. As of late 2009, a Pfizer drug-testing clinic, a medical laboratory building serving Yale â New Haven Hospital, and a mixed-use structure containing parking, housing and office space, have been constructed on this corridor. A former SNET telephone building at 300 George Street is being converted into lab space, and has been so far quite successful in attracting biotechnology and medical firms.",572bc198be1ee31400cb8495>,When was the opening of first building in the second biotech district?,"New Haven, Connecticut"
"{'answer_start': [58], 'text': ['HVDC Cross Sound Cable']}","Near New Haven there is the static inverter plant of the HVDC Cross Sound Cable. There are three PureCell Model 400 fuel cells placed in the city of New Havenâone at the New Haven Public Schools and newly constructed Roberto Clemente School, one at the mixed-use 360 State Street building, and one at City Hall. According to Giovanni Zinn of the city's Office of Sustainability, each fuel cell may save the city up to $1 million in energy costs over a decade. The fuel cells were provided by ClearEdge Power, formerly UTC Power.",5727e83f3acd2414000def7f,What static inverter plant lies near New Haven? ,"New Haven, Connecticut"
"{'answer_start': [92], 'text': ['three']}","Near New Haven there is the static inverter plant of the HVDC Cross Sound Cable. There are three PureCell Model 400 fuel cells placed in the city of New Havenâone at the New Haven Public Schools and newly constructed Roberto Clemente School, one at the mixed-use 360 State Street building, and one at City Hall. According to Giovanni Zinn of the city's Office of Sustainability, each fuel cell may save the city up to $1 million in energy costs over a decade. The fuel cells were provided by ClearEdge Power, formerly UTC Power.",5727e83f3acd2414000def80,How many PureCell Model 400 fuel cells can be found in New Haven?,"New Haven, Connecticut"
"{'answer_start': [419], 'text': ['$1 million']}","Near New Haven there is the static inverter plant of the HVDC Cross Sound Cable. There are three PureCell Model 400 fuel cells placed in the city of New Havenâone at the New Haven Public Schools and newly constructed Roberto Clemente School, one at the mixed-use 360 State Street building, and one at City Hall. According to Giovanni Zinn of the city's Office of Sustainability, each fuel cell may save the city up to $1 million in energy costs over a decade. The fuel cells were provided by ClearEdge Power, formerly UTC Power.",5727e83f3acd2414000def81,How much money is each PureCell Model 400 fuel cell projected to save the city of New Haven in energy costs over the course of a decade?,"New Haven, Connecticut"
"{'answer_start': [493], 'text': ['ClearEdge Power']}","Near New Haven there is the static inverter plant of the HVDC Cross Sound Cable. There are three PureCell Model 400 fuel cells placed in the city of New Havenâone at the New Haven Public Schools and newly constructed Roberto Clemente School, one at the mixed-use 360 State Street building, and one at City Hall. According to Giovanni Zinn of the city's Office of Sustainability, each fuel cell may save the city up to $1 million in energy costs over a decade. The fuel cells were provided by ClearEdge Power, formerly UTC Power.",5727e83f3acd2414000def82,What company provided New Haven with the fuel cells currently in place throughout the city? ,"New Haven, Connecticut"
"{'answer_start': [29], 'text': ['static inverter plant']}","Near New Haven there is the static inverter plant of the HVDC Cross Sound Cable. There are three PureCell Model 400 fuel cells placed in the city of New Havenâone at the New Haven Public Schools and newly constructed Roberto Clemente School, one at the mixed-use 360 State Street building, and one at City Hall. According to Giovanni Zinn of the city's Office of Sustainability, each fuel cell may save the city up to $1 million in energy costs over a decade. The fuel cells were provided by ClearEdge Power, formerly UTC Power.",572bc33134ae481900deaefd,The Cross Sound Cable company has what sort of structure located near New Haven?,"New Haven, Connecticut"
"{'answer_start': [92], 'text': ['three']}","Near New Haven there is the static inverter plant of the HVDC Cross Sound Cable. There are three PureCell Model 400 fuel cells placed in the city of New Havenâone at the New Haven Public Schools and newly constructed Roberto Clemente School, one at the mixed-use 360 State Street building, and one at City Hall. According to Giovanni Zinn of the city's Office of Sustainability, each fuel cell may save the city up to $1 million in energy costs over a decade. The fuel cells were provided by ClearEdge Power, formerly UTC Power.",572bc33134ae481900deaefe,How many Model 400 fuel cell lies within New Haven?,"New Haven, Connecticut"
"{'answer_start': [519], 'text': ['UTC Power']}","Near New Haven there is the static inverter plant of the HVDC Cross Sound Cable. There are three PureCell Model 400 fuel cells placed in the city of New Havenâone at the New Haven Public Schools and newly constructed Roberto Clemente School, one at the mixed-use 360 State Street building, and one at City Hall. According to Giovanni Zinn of the city's Office of Sustainability, each fuel cell may save the city up to $1 million in energy costs over a decade. The fuel cells were provided by ClearEdge Power, formerly UTC Power.",572bc33134ae481900deaeff,What was the former name of the company that provided the fuel cells to the city?,"New Haven, Connecticut"
"{'answer_start': [419], 'text': ['$1 million in energy costs']}","Near New Haven there is the static inverter plant of the HVDC Cross Sound Cable. There are three PureCell Model 400 fuel cells placed in the city of New Havenâone at the New Haven Public Schools and newly constructed Roberto Clemente School, one at the mixed-use 360 State Street building, and one at City Hall. According to Giovanni Zinn of the city's Office of Sustainability, each fuel cell may save the city up to $1 million in energy costs over a decade. The fuel cells were provided by ClearEdge Power, formerly UTC Power.",572bc33134ae481900deaf00>,"In terms of budget, what is the estimated savings from using the fuel cell system?","New Haven, Connecticut"
"{'answer_start': [107], 'text': ['Taft Hotel']}","New Haven has been depicted in a number of movies. Scenes in the film All About Eve (1950) are set at the Taft Hotel (now Taft Apartments) on the corner of College and Chapel streets, and the history of New Haven theaters as Broadway ""tryouts"" is depicted in the Fred Astaire film The Band Wagon (1953). The city was fictionally portrayed in the Steven Spielberg movie Amistad (1997) concerning the events around the mutiny trial of that ship's rebelling captives. New Haven was also fictionalized in the movie The Skulls (2000), which focused on conspiracy theories surrounding the real-life Skull and Bones secret society which is located in New Haven.",5727ea07ff5b5019007d9860,"At what former lodging facility in New Haven were scenes from the 1950's classic, All About Eve, filmed?","New Haven, Connecticut"
"{'answer_start': [282], 'text': ['The Band Wagon']}","New Haven has been depicted in a number of movies. Scenes in the film All About Eve (1950) are set at the Taft Hotel (now Taft Apartments) on the corner of College and Chapel streets, and the history of New Haven theaters as Broadway ""tryouts"" is depicted in the Fred Astaire film The Band Wagon (1953). The city was fictionally portrayed in the Steven Spielberg movie Amistad (1997) concerning the events around the mutiny trial of that ship's rebelling captives. New Haven was also fictionalized in the movie The Skulls (2000), which focused on conspiracy theories surrounding the real-life Skull and Bones secret society which is located in New Haven.",5727ea07ff5b5019007d9861,What Fred Astaire film depicts the reported history of New Haven theaters as \tryouts\ for Broadway?,"New Haven, Connecticut"
"{'answer_start': [370], 'text': ['Amistad']}","New Haven has been depicted in a number of movies. Scenes in the film All About Eve (1950) are set at the Taft Hotel (now Taft Apartments) on the corner of College and Chapel streets, and the history of New Haven theaters as Broadway ""tryouts"" is depicted in the Fred Astaire film The Band Wagon (1953). The city was fictionally portrayed in the Steven Spielberg movie Amistad (1997) concerning the events around the mutiny trial of that ship's rebelling captives. New Haven was also fictionalized in the movie The Skulls (2000), which focused on conspiracy theories surrounding the real-life Skull and Bones secret society which is located in New Haven.",5727ea07ff5b5019007d9862,What Spielberg movie provided a fictional account of the slave ship mutiny trials that took place in New Haven?,"New Haven, Connecticut"
"{'answer_start': [512], 'text': ['The Skulls']}","New Haven has been depicted in a number of movies. Scenes in the film All About Eve (1950) are set at the Taft Hotel (now Taft Apartments) on the corner of College and Chapel streets, and the history of New Haven theaters as Broadway ""tryouts"" is depicted in the Fred Astaire film The Band Wagon (1953). The city was fictionally portrayed in the Steven Spielberg movie Amistad (1997) concerning the events around the mutiny trial of that ship's rebelling captives. New Haven was also fictionalized in the movie The Skulls (2000), which focused on conspiracy theories surrounding the real-life Skull and Bones secret society which is located in New Haven.",5727ea07ff5b5019007d9863,What movie produced in 2000 investigated conspiracy theories surrounding the notorious Skull and Bone Society in New Haven? ,"New Haven, Connecticut"
"{'answer_start': [123], 'text': ['Taft Apartments']}","New Haven has been depicted in a number of movies. Scenes in the film All About Eve (1950) are set at the Taft Hotel (now Taft Apartments) on the corner of College and Chapel streets, and the history of New Haven theaters as Broadway ""tryouts"" is depicted in the Fred Astaire film The Band Wagon (1953). The city was fictionally portrayed in the Steven Spielberg movie Amistad (1997) concerning the events around the mutiny trial of that ship's rebelling captives. New Haven was also fictionalized in the movie The Skulls (2000), which focused on conspiracy theories surrounding the real-life Skull and Bones secret society which is located in New Haven.",5727ea07ff5b5019007d9864,What is currently located at the site of the old Taft Hotel in New Haven?,"New Haven, Connecticut"
"{'answer_start': [71], 'text': ['All About Eve (1950)']}","New Haven has been depicted in a number of movies. Scenes in the film All About Eve (1950) are set at the Taft Hotel (now Taft Apartments) on the corner of College and Chapel streets, and the history of New Haven theaters as Broadway ""tryouts"" is depicted in the Fred Astaire film The Band Wagon (1953). The city was fictionally portrayed in the Steven Spielberg movie Amistad (1997) concerning the events around the mutiny trial of that ship's rebelling captives. New Haven was also fictionalized in the movie The Skulls (2000), which focused on conspiracy theories surrounding the real-life Skull and Bones secret society which is located in New Haven.",572bc4b234ae481900deaf05,What was the name of the movie that once film in the corner of College and Chapel streets?,"New Haven, Connecticut"
"{'answer_start': [347], 'text': ['Steven Spielberg']}","New Haven has been depicted in a number of movies. Scenes in the film All About Eve (1950) are set at the Taft Hotel (now Taft Apartments) on the corner of College and Chapel streets, and the history of New Haven theaters as Broadway ""tryouts"" is depicted in the Fred Astaire film The Band Wagon (1953). The city was fictionally portrayed in the Steven Spielberg movie Amistad (1997) concerning the events around the mutiny trial of that ship's rebelling captives. New Haven was also fictionalized in the movie The Skulls (2000), which focused on conspiracy theories surrounding the real-life Skull and Bones secret society which is located in New Haven.",572bc4b234ae481900deaf06,"The fim Amistad uses references to New Haven in the movie, who was the director of Amistad?","New Haven, Connecticut"
"{'answer_start': [512], 'text': ['The Skulls (2000)']}","New Haven has been depicted in a number of movies. Scenes in the film All About Eve (1950) are set at the Taft Hotel (now Taft Apartments) on the corner of College and Chapel streets, and the history of New Haven theaters as Broadway ""tryouts"" is depicted in the Fred Astaire film The Band Wagon (1953). The city was fictionally portrayed in the Steven Spielberg movie Amistad (1997) concerning the events around the mutiny trial of that ship's rebelling captives. New Haven was also fictionalized in the movie The Skulls (2000), which focused on conspiracy theories surrounding the real-life Skull and Bones secret society which is located in New Haven.",572bc4b234ae481900deaf07>,New Haven was feature in what movie regarding secret society and conspiracy theories? ,"New Haven, Connecticut"
"{'answer_start': [64], 'text': ['Mona Lisa Smile']}","Several recent movies have been filmed in New Haven, including Mona Lisa Smile (2003), with Julia Roberts, The Life Before Her Eyes (2007), with Uma Thurman, and Indiana Jones and the Kingdom of the Crystal Skull (2008) directed by Steven Spielberg and starring Harrison Ford, Cate Blanchett and Shia LaBeouf. The filming of Crystal Skull involved an extensive chase sequence through the streets of New Haven. Several downtown streets were closed to traffic and received a ""makeover"" to look like streets of 1957, when the film is set. 500 locals were cast as extras for the film. In Everybody's Fine (2009), Robert De Niro has a close encounter in what is supposed to be the Denver train station; the scene was filmed in New Haven's Union Station.",5727eb704b864d190016402e,What 2003 movie featuring Julia Roberts was filmed in New Haven?,"New Haven, Connecticut"
"{'answer_start': [163], 'text': ['Indiana Jones and the Kingdom of the Crystal Skull']}","Several recent movies have been filmed in New Haven, including Mona Lisa Smile (2003), with Julia Roberts, The Life Before Her Eyes (2007), with Uma Thurman, and Indiana Jones and the Kingdom of the Crystal Skull (2008) directed by Steven Spielberg and starring Harrison Ford, Cate Blanchett and Shia LaBeouf. The filming of Crystal Skull involved an extensive chase sequence through the streets of New Haven. Several downtown streets were closed to traffic and received a ""makeover"" to look like streets of 1957, when the film is set. 500 locals were cast as extras for the film. In Everybody's Fine (2009), Robert De Niro has a close encounter in what is supposed to be the Denver train station; the scene was filmed in New Haven's Union Station.",5727eb704b864d190016402f,What Spielberg franchise was filmed in New Haven in 2008?,"New Haven, Connecticut"
"{'answer_start': [509], 'text': ['1957']}","Several recent movies have been filmed in New Haven, including Mona Lisa Smile (2003), with Julia Roberts, The Life Before Her Eyes (2007), with Uma Thurman, and Indiana Jones and the Kingdom of the Crystal Skull (2008) directed by Steven Spielberg and starring Harrison Ford, Cate Blanchett and Shia LaBeouf. The filming of Crystal Skull involved an extensive chase sequence through the streets of New Haven. Several downtown streets were closed to traffic and received a ""makeover"" to look like streets of 1957, when the film is set. 500 locals were cast as extras for the film. In Everybody's Fine (2009), Robert De Niro has a close encounter in what is supposed to be the Denver train station; the scene was filmed in New Haven's Union Station.",5727eb704b864d1900164030,What year were the streets of downtown New Haven redesigned to resemble for the filming of the Crystal Skull?,"New Haven, Connecticut"
"{'answer_start': [537], 'text': ['500']}","Several recent movies have been filmed in New Haven, including Mona Lisa Smile (2003), with Julia Roberts, The Life Before Her Eyes (2007), with Uma Thurman, and Indiana Jones and the Kingdom of the Crystal Skull (2008) directed by Steven Spielberg and starring Harrison Ford, Cate Blanchett and Shia LaBeouf. The filming of Crystal Skull involved an extensive chase sequence through the streets of New Haven. Several downtown streets were closed to traffic and received a ""makeover"" to look like streets of 1957, when the film is set. 500 locals were cast as extras for the film. In Everybody's Fine (2009), Robert De Niro has a close encounter in what is supposed to be the Denver train station; the scene was filmed in New Haven's Union Station.",5727eb704b864d1900164031,How many New Haven locals were cast as extras throughout filming of the Crystal Skull?,"New Haven, Connecticut"
"{'answer_start': [735], 'text': ['Union Station']}","Several recent movies have been filmed in New Haven, including Mona Lisa Smile (2003), with Julia Roberts, The Life Before Her Eyes (2007), with Uma Thurman, and Indiana Jones and the Kingdom of the Crystal Skull (2008) directed by Steven Spielberg and starring Harrison Ford, Cate Blanchett and Shia LaBeouf. The filming of Crystal Skull involved an extensive chase sequence through the streets of New Haven. Several downtown streets were closed to traffic and received a ""makeover"" to look like streets of 1957, when the film is set. 500 locals were cast as extras for the film. In Everybody's Fine (2009), Robert De Niro has a close encounter in what is supposed to be the Denver train station; the scene was filmed in New Haven's Union Station.",5727eb704b864d1900164032,"In what New Haven landmark was the 2009 Robert De Niro movie, Everybody's Fine, filmed?","New Haven, Connecticut"
"{'answer_start': [64], 'text': ['Mona Lisa Smile (2003)']}","Several recent movies have been filmed in New Haven, including Mona Lisa Smile (2003), with Julia Roberts, The Life Before Her Eyes (2007), with Uma Thurman, and Indiana Jones and the Kingdom of the Crystal Skull (2008) directed by Steven Spielberg and starring Harrison Ford, Cate Blanchett and Shia LaBeouf. The filming of Crystal Skull involved an extensive chase sequence through the streets of New Haven. Several downtown streets were closed to traffic and received a ""makeover"" to look like streets of 1957, when the film is set. 500 locals were cast as extras for the film. In Everybody's Fine (2009), Robert De Niro has a close encounter in what is supposed to be the Denver train station; the scene was filmed in New Haven's Union Station.",572bcc46111d821400f38f82,What was the name of popular movie film in New Haven featuring Julia Roberts?,"New Haven, Connecticut"
"{'answer_start': [537], 'text': ['500']}","Several recent movies have been filmed in New Haven, including Mona Lisa Smile (2003), with Julia Roberts, The Life Before Her Eyes (2007), with Uma Thurman, and Indiana Jones and the Kingdom of the Crystal Skull (2008) directed by Steven Spielberg and starring Harrison Ford, Cate Blanchett and Shia LaBeouf. The filming of Crystal Skull involved an extensive chase sequence through the streets of New Haven. Several downtown streets were closed to traffic and received a ""makeover"" to look like streets of 1957, when the film is set. 500 locals were cast as extras for the film. In Everybody's Fine (2009), Robert De Niro has a close encounter in what is supposed to be the Denver train station; the scene was filmed in New Haven's Union Station.",572bcc46111d821400f38f83,The recent Indiana Jones movie feature how many of the local citizen in film?,"New Haven, Connecticut"
"{'answer_start': [585], 'text': [""Everybody's Fine (2009)""]}","Several recent movies have been filmed in New Haven, including Mona Lisa Smile (2003), with Julia Roberts, The Life Before Her Eyes (2007), with Uma Thurman, and Indiana Jones and the Kingdom of the Crystal Skull (2008) directed by Steven Spielberg and starring Harrison Ford, Cate Blanchett and Shia LaBeouf. The filming of Crystal Skull involved an extensive chase sequence through the streets of New Haven. Several downtown streets were closed to traffic and received a ""makeover"" to look like streets of 1957, when the film is set. 500 locals were cast as extras for the film. In Everybody's Fine (2009), Robert De Niro has a close encounter in what is supposed to be the Denver train station; the scene was filmed in New Haven's Union Station.",572bcc46111d821400f38f84>,"Union Station was as a part of a set on a film, what was the name of the movie?","New Haven, Connecticut"
"{'answer_start': [95], 'text': ['The Great Gatsby']}","New Haven is repeatedly referenced by Nick Carraway in F. Scott Fitzgerald's literary classic The Great Gatsby, as well as by fellow fictional Yale alumnus C. Montgomery Burns, a character from The Simpsons television show. A fictional native of New Haven is Alex Welch from the novella, The Odd Saga of the American and a Curious Icelandic Flock. The TV show Gilmore Girls is set (but not filmed) in New Haven and at Yale University, as are scenes in the film The Sisterhood of the Traveling Pants 2 (2008).",5727ed00ff5b5019007d98a2,In what Fitzgerald classic does the fictional protagonist make repeated references to New Haven?,"New Haven, Connecticut"
"{'answer_start': [157], 'text': ['C. Montgomery Burns']}","New Haven is repeatedly referenced by Nick Carraway in F. Scott Fitzgerald's literary classic The Great Gatsby, as well as by fellow fictional Yale alumnus C. Montgomery Burns, a character from The Simpsons television show. A fictional native of New Haven is Alex Welch from the novella, The Odd Saga of the American and a Curious Icelandic Flock. The TV show Gilmore Girls is set (but not filmed) in New Haven and at Yale University, as are scenes in the film The Sisterhood of the Traveling Pants 2 (2008).",5727ed00ff5b5019007d98a3,"Who is the fictional Yale University alumnus, and ostensible former resident of New Haven, featured on The Simpsons? ","New Haven, Connecticut"
"{'answer_start': [260], 'text': ['Alex Welch']}","New Haven is repeatedly referenced by Nick Carraway in F. Scott Fitzgerald's literary classic The Great Gatsby, as well as by fellow fictional Yale alumnus C. Montgomery Burns, a character from The Simpsons television show. A fictional native of New Haven is Alex Welch from the novella, The Odd Saga of the American and a Curious Icelandic Flock. The TV show Gilmore Girls is set (but not filmed) in New Haven and at Yale University, as are scenes in the film The Sisterhood of the Traveling Pants 2 (2008).",5727ed00ff5b5019007d98a4,"What fictional New Haven resident is featured in the novella, The Odd Saga of the American and a Curious Iceland Flock?","New Haven, Connecticut"
"{'answer_start': [419], 'text': ['Yale']}","New Haven is repeatedly referenced by Nick Carraway in F. Scott Fitzgerald's literary classic The Great Gatsby, as well as by fellow fictional Yale alumnus C. Montgomery Burns, a character from The Simpsons television show. A fictional native of New Haven is Alex Welch from the novella, The Odd Saga of the American and a Curious Icelandic Flock. The TV show Gilmore Girls is set (but not filmed) in New Haven and at Yale University, as are scenes in the film The Sisterhood of the Traveling Pants 2 (2008).",5727ed00ff5b5019007d98a5,"At what New Haven university is The Gilmore Girls hypothetically set, at least in part? ","New Haven, Connecticut"
"{'answer_start': [95], 'text': ['The Great Gatsby']}","New Haven is repeatedly referenced by Nick Carraway in F. Scott Fitzgerald's literary classic The Great Gatsby, as well as by fellow fictional Yale alumnus C. Montgomery Burns, a character from The Simpsons television show. A fictional native of New Haven is Alex Welch from the novella, The Odd Saga of the American and a Curious Icelandic Flock. The TV show Gilmore Girls is set (but not filmed) in New Haven and at Yale University, as are scenes in the film The Sisterhood of the Traveling Pants 2 (2008).",572bcd9b111d821400f38f88,The city of New Haven was often referenced several time by a character in a very popular novel which name was?,"New Haven, Connecticut"
"{'answer_start': [160], 'text': ['Montgomery Burns']}","New Haven is repeatedly referenced by Nick Carraway in F. Scott Fitzgerald's literary classic The Great Gatsby, as well as by fellow fictional Yale alumnus C. Montgomery Burns, a character from The Simpsons television show. A fictional native of New Haven is Alex Welch from the novella, The Odd Saga of the American and a Curious Icelandic Flock. The TV show Gilmore Girls is set (but not filmed) in New Haven and at Yale University, as are scenes in the film The Sisterhood of the Traveling Pants 2 (2008).",572bcd9b111d821400f38f89,"The Simpson has a character that was set to graduated from Yale University, can you guess his name?","New Haven, Connecticut"
"{'answer_start': [375], 'text': ['is set (but not filmed) in New Haven']}","New Haven is repeatedly referenced by Nick Carraway in F. Scott Fitzgerald's literary classic The Great Gatsby, as well as by fellow fictional Yale alumnus C. Montgomery Burns, a character from The Simpsons television show. A fictional native of New Haven is Alex Welch from the novella, The Odd Saga of the American and a Curious Icelandic Flock. The TV show Gilmore Girls is set (but not filmed) in New Haven and at Yale University, as are scenes in the film The Sisterhood of the Traveling Pants 2 (2008).",572bcd9b111d821400f38f8a>,What relations does the television show Gilmore Girls have to New Haven city?,"New Haven, Connecticut"
"{'answer_start': [38], 'text': ['Jim Morrison']}","New Haven was the location of one of Jim Morrison's infamous arrests while he fronted the rock group The Doors. The near-riotous concert and arrest in 1967 at the New Haven Arena was commemorated by Morrison in the lyrics to ""Peace Frog"" which include the line ""...blood in the streets in the town of New Haven..."" This was the first time a rock star had ever been arrested in concert.[citation needed] This event is portrayed in the movie The Doors (1991), starring Val Kilmer as Morrison, with a concert hall in Los Angeles used to depict the New Haven Arena.",5727ee2a2ca10214002d99e4,What infamous Doors frontman was once arrested in New Haven?,"New Haven, Connecticut"
"{'answer_start': [164], 'text': ['New Haven Arena']}","New Haven was the location of one of Jim Morrison's infamous arrests while he fronted the rock group The Doors. The near-riotous concert and arrest in 1967 at the New Haven Arena was commemorated by Morrison in the lyrics to ""Peace Frog"" which include the line ""...blood in the streets in the town of New Haven..."" This was the first time a rock star had ever been arrested in concert.[citation needed] This event is portrayed in the movie The Doors (1991), starring Val Kilmer as Morrison, with a concert hall in Los Angeles used to depict the New Haven Arena.",5727ee2a2ca10214002d99e5,At what venue was Jim Morrison arrested in New Haven?,"New Haven, Connecticut"
"{'answer_start': [226], 'text': ['\\Peace Frog\\']}","New Haven was the location of one of Jim Morrison's infamous arrests while he fronted the rock group The Doors. The near-riotous concert and arrest in 1967 at the New Haven Arena was commemorated by Morrison in the lyrics to ""Peace Frog"" which include the line ""...blood in the streets in the town of New Haven..."" This was the first time a rock star had ever been arrested in concert.[citation needed] This event is portrayed in the movie The Doors (1991), starring Val Kilmer as Morrison, with a concert hall in Los Angeles used to depict the New Haven Arena.",5727ee2a2ca10214002d99e6,What Morrison song pays homage to his New Haven arrest while mentioning the town by name?,"New Haven, Connecticut"
"{'answer_start': [441], 'text': ['The Doors']}","New Haven was the location of one of Jim Morrison's infamous arrests while he fronted the rock group The Doors. The near-riotous concert and arrest in 1967 at the New Haven Arena was commemorated by Morrison in the lyrics to ""Peace Frog"" which include the line ""...blood in the streets in the town of New Haven..."" This was the first time a rock star had ever been arrested in concert.[citation needed] This event is portrayed in the movie The Doors (1991), starring Val Kilmer as Morrison, with a concert hall in Los Angeles used to depict the New Haven Arena.",5727ee2a2ca10214002d99e7,What 1991 film depicts the 1979 Morrison arrest in New Haven?,"New Haven, Connecticut"
"{'answer_start': [38], 'text': ['Jim Morrison']}","New Haven was the location of one of Jim Morrison's infamous arrests while he fronted the rock group The Doors. The near-riotous concert and arrest in 1967 at the New Haven Arena was commemorated by Morrison in the lyrics to ""Peace Frog"" which include the line ""...blood in the streets in the town of New Haven..."" This was the first time a rock star had ever been arrested in concert.[citation needed] This event is portrayed in the movie The Doors (1991), starring Val Kilmer as Morrison, with a concert hall in Los Angeles used to depict the New Haven Arena.",572bcf17be1ee31400cb8499,"A popular 70s rock band group once played in New Haven, which result in an accident with one of it member, the man name was?","New Haven, Connecticut"
"{'answer_start': [226], 'text': ['\\Peace Frog\\']}","New Haven was the location of one of Jim Morrison's infamous arrests while he fronted the rock group The Doors. The near-riotous concert and arrest in 1967 at the New Haven Arena was commemorated by Morrison in the lyrics to ""Peace Frog"" which include the line ""...blood in the streets in the town of New Haven..."" This was the first time a rock star had ever been arrested in concert.[citation needed] This event is portrayed in the movie The Doors (1991), starring Val Kilmer as Morrison, with a concert hall in Los Angeles used to depict the New Haven Arena.",572bcf17be1ee31400cb849a,What was the song sung that lead to the arrest of Morrison?,"New Haven, Connecticut"
"{'answer_start': [441], 'text': ['The Doors']}","New Haven was the location of one of Jim Morrison's infamous arrests while he fronted the rock group The Doors. The near-riotous concert and arrest in 1967 at the New Haven Arena was commemorated by Morrison in the lyrics to ""Peace Frog"" which include the line ""...blood in the streets in the town of New Haven..."" This was the first time a rock star had ever been arrested in concert.[citation needed] This event is portrayed in the movie The Doors (1991), starring Val Kilmer as Morrison, with a concert hall in Los Angeles used to depict the New Haven Arena.",572bcf17be1ee31400cb849b,The event in 1967 later lead to inspiration of what movie in 1991? ,"New Haven, Connecticut"
"{'answer_start': [515], 'text': ['Los Angeles']}","New Haven was the location of one of Jim Morrison's infamous arrests while he fronted the rock group The Doors. The near-riotous concert and arrest in 1967 at the New Haven Arena was commemorated by Morrison in the lyrics to ""Peace Frog"" which include the line ""...blood in the streets in the town of New Haven..."" This was the first time a rock star had ever been arrested in concert.[citation needed] This event is portrayed in the movie The Doors (1991), starring Val Kilmer as Morrison, with a concert hall in Los Angeles used to depict the New Haven Arena.",572bcf17be1ee31400cb849c>,"The movie The Doors however did not film at New Haven, instead where did they film the reenactment? ","New Haven, Connecticut"
"{'answer_start': [382], 'text': ['29,672']}","Brigham Young University (often referred to as BYU or, colloquially, The Y) is a private research university located in Provo, Utah, United States. It is owned and operated by The Church of Jesus Christ of Latter-day Saints (LDS Church), and, excluding online students, is the largest of any religious university and the third largest private university in the United States, with 29,672 on-campus students. Approximately 99 percent of the students are members of the LDS Church, and one-third of its US students are from Utah.",572643ee1125e71900ae1914,How many students attend BYU on campus?,Brigham Young University
"{'answer_start': [423], 'text': ['99 percent']}","Brigham Young University (often referred to as BYU or, colloquially, The Y) is a private research university located in Provo, Utah, United States. It is owned and operated by The Church of Jesus Christ of Latter-day Saints (LDS Church), and, excluding online students, is the largest of any religious university and the third largest private university in the United States, with 29,672 on-campus students. Approximately 99 percent of the students are members of the LDS Church, and one-third of its US students are from Utah.",572643ee1125e71900ae1915,How many of the students are also members of the Latter Day Saints Church?,Brigham Young University
