answers,context,id,question,title
"{'answer_start': [265], 'text': ['uncommon']}","Synnecrosis is a rare type of symbiosis in which the interaction between species is detrimental to both organisms involved. It is a short-lived condition, as the interaction eventually causes death. Because of this, evolution selects against synnecrosis and it is uncommon in nature. An example of this is the relationship between some species of bees and victims of the bee sting. Species of bees who die after stinging their prey inflict pain on themselves (albeit to protect the hive) as well as on the victim. This term is rarely used.",56de43f9cffd8e1900b4b74d,How common is synnecrosis in the natural world?,Symbiosis
"{'answer_start': [468], 'text': ['to protect the hive']}","Synnecrosis is a rare type of symbiosis in which the interaction between species is detrimental to both organisms involved. It is a short-lived condition, as the interaction eventually causes death. Because of this, evolution selects against synnecrosis and it is uncommon in nature. An example of this is the relationship between some species of bees and victims of the bee sting. Species of bees who die after stinging their prey inflict pain on themselves (albeit to protect the hive) as well as on the victim. This term is rarely used.",56de43f9cffd8e1900b4b74e>,Why do bees sting even though it will kill them?,Symbiosis
"{'answer_start': [278], 'text': ['the evolution of all eukaryotes']}","While historically, symbiosis has received less attention than other interactions such as predation or competition, it is increasingly recognized as an important selective force behind evolution, with many species having a long history of interdependent co-evolution. In fact, the evolution of all eukaryotes (plants, animals, fungi, and protists) is believed under the endosymbiotic theory to have resulted from a symbiosis between various sorts of bacteria. This theory is supported by certain organelles dividing independently of the cell, and the observation that some organelles seem to have their own nucleic acid.",56de4520cffd8e1900b4b759,What far-reaching result do scientists think has come about from symbiosis with bacteria?,Symbiosis
"{'answer_start': [311], 'text': ['plants, animals, fungi, and protists']}","While historically, symbiosis has received less attention than other interactions such as predation or competition, it is increasingly recognized as an important selective force behind evolution, with many species having a long history of interdependent co-evolution. In fact, the evolution of all eukaryotes (plants, animals, fungi, and protists) is believed under the endosymbiotic theory to have resulted from a symbiosis between various sorts of bacteria. This theory is supported by certain organelles dividing independently of the cell, and the observation that some organelles seem to have their own nucleic acid.",56de4520cffd8e1900b4b75a>,What are eukaryotes?,Symbiosis
"{'answer_start': [57], 'text': ['symbiosis']}","The biologist Lynn Margulis, famous for her work on endosymbiosis, contends that symbiosis is a major driving force behind evolution. She considers Darwin's notion of evolution, driven by competition, to be incomplete and claims that evolution is strongly based on co-operation, interaction, and mutual dependence among organisms. According to Margulis and Dorion Sagan, ""Life did not take over the globe by combat, but by networking.""",56de4796cffd8e1900b4b777,What does Margulis think is the main driver of evolution?,Symbiosis
"{'answer_start': [358], 'text': ['Dorion Sagan']}","The biologist Lynn Margulis, famous for her work on endosymbiosis, contends that symbiosis is a major driving force behind evolution. She considers Darwin's notion of evolution, driven by competition, to be incomplete and claims that evolution is strongly based on co-operation, interaction, and mutual dependence among organisms. According to Margulis and Dorion Sagan, ""Life did not take over the globe by combat, but by networking.""",56de4796cffd8e1900b4b779>,Who agrees with Margulis' cooperative view of evolution?,Symbiosis
"{'answer_start': [18], 'text': ['a major role']}","Symbiosis played a major role in the co-evolution of flowering plants and the animals that pollinate them. Many plants that are pollinated by insects, bats, or birds have highly specialized flowers modified to promote pollination by a specific pollinator that is also correspondingly adapted. The first flowering plants in the fossil record had relatively simple flowers. Adaptive speciation quickly gave rise to many diverse groups of plants, and, at the same time, corresponding speciation occurred in certain insect groups. Some groups of plants developed nectar and large sticky pollen, while insects evolved more specialized morphologies to access and collect these rich food sources. In some taxa of plants and insects the relationship has become dependent, where the plant species can only be pollinated by one species of insect.",56de49434396321400ee2774,How big a part did symbiosis have in the development of flowering plants and their pollinators?,Symbiosis
"{'answer_start': [560], 'text': ['nectar and large sticky pollen']}","Symbiosis played a major role in the co-evolution of flowering plants and the animals that pollinate them. Many plants that are pollinated by insects, bats, or birds have highly specialized flowers modified to promote pollination by a specific pollinator that is also correspondingly adapted. The first flowering plants in the fossil record had relatively simple flowers. Adaptive speciation quickly gave rise to many diverse groups of plants, and, at the same time, corresponding speciation occurred in certain insect groups. Some groups of plants developed nectar and large sticky pollen, while insects evolved more specialized morphologies to access and collect these rich food sources. In some taxa of plants and insects the relationship has become dependent, where the plant species can only be pollinated by one species of insect.",56de49434396321400ee2775,What did some plants produce when flowers became less simple?,Symbiosis
"{'answer_start': [754], 'text': ['dependent']}","Symbiosis played a major role in the co-evolution of flowering plants and the animals that pollinate them. Many plants that are pollinated by insects, bats, or birds have highly specialized flowers modified to promote pollination by a specific pollinator that is also correspondingly adapted. The first flowering plants in the fossil record had relatively simple flowers. Adaptive speciation quickly gave rise to many diverse groups of plants, and, at the same time, corresponding speciation occurred in certain insect groups. Some groups of plants developed nectar and large sticky pollen, while insects evolved more specialized morphologies to access and collect these rich food sources. In some taxa of plants and insects the relationship has become dependent, where the plant species can only be pollinated by one species of insect.",56de49434396321400ee2776>,What is the word for the kind of relationship in which a plant depend on a single type of insect?,Symbiosis
"{'answer_start': [41], 'text': ['Forces armĂ©es canadiennes']}","The Canadian Armed Forces (CAF; French: Forces armĂ©es canadiennes, FAC), or Canadian Forces (CF) (French: les Forces canadiennes, FC), is the unified armed force of Canada, as constituted by the National Defence Act, which states: ""The Canadian Forces are the armed forces of Her Majesty raised by Canada and consist of one Service called the Canadian Armed Forces.""",56dde02666d3e219004dad6b,What is the French name of the Canadian Armed Forces?,Canadian Armed Forces
"{'answer_start': [192], 'text': ['the National Defence Act']}","The Canadian Armed Forces (CAF; French: Forces armĂ©es canadiennes, FAC), or Canadian Forces (CF) (French: les Forces canadiennes, FC), is the unified armed force of Canada, as constituted by the National Defence Act, which states: ""The Canadian Forces are the armed forces of Her Majesty raised by Canada and consist of one Service called the Canadian Armed Forces.""",56dde02666d3e219004dad6c,What law constitutes the CAF?,Canadian Armed Forces
"{'answer_start': [277], 'text': ['Her Majesty']}","The Canadian Armed Forces (CAF; French: Forces armĂ©es canadiennes, FAC), or Canadian Forces (CF) (French: les Forces canadiennes, FC), is the unified armed force of Canada, as constituted by the National Defence Act, which states: ""The Canadian Forces are the armed forces of Her Majesty raised by Canada and consist of one Service called the Canadian Armed Forces.""",56dde02666d3e219004dad6d,Who are the CAF supposed to protect?,Canadian Armed Forces
"{'answer_start': [111], 'text': ['Forces canadiennes']}","The Canadian Armed Forces (CAF; French: Forces armĂ©es canadiennes, FAC), or Canadian Forces (CF) (French: les Forces canadiennes, FC), is the unified armed force of Canada, as constituted by the National Defence Act, which states: ""The Canadian Forces are the armed forces of Her Majesty raised by Canada and consist of one Service called the Canadian Armed Forces.""",56dde02666d3e219004dad6e>,What does CF stand for in this context?,Canadian Armed Forces
"{'answer_start': [245], 'text': ['four']}","This unified institution consists of sea, land, and air elements referred to as the Royal Canadian Navy (RCN), Canadian Army, and Royal Canadian Air Force (RCAF). Personnel may belong to either the Regular Force or the Reserve Force, which has four sub-components: the Primary Reserve, Supplementary Reserve, Cadet Organizations Administration and Training Service, and the Canadian Rangers. Under the National Defence Act, the Canadian Armed Forces are an entity separate and distinct from the Department of National Defence (the federal government department responsible for administration and formation of defence policy), which also exists as the civilian support system for the Forces.",56dde0ea66d3e219004dad7e,How many sub components are there?,Canadian Armed Forces
"{'answer_start': [399], 'text': ['the National Defence Act']}","This unified institution consists of sea, land, and air elements referred to as the Royal Canadian Navy (RCN), Canadian Army, and Royal Canadian Air Force (RCAF). Personnel may belong to either the Regular Force or the Reserve Force, which has four sub-components: the Primary Reserve, Supplementary Reserve, Cadet Organizations Administration and Training Service, and the Canadian Rangers. Under the National Defence Act, the Canadian Armed Forces are an entity separate and distinct from the Department of National Defence (the federal government department responsible for administration and formation of defence policy), which also exists as the civilian support system for the Forces.",56dde0ea66d3e219004dad7f>,What act defines the CAF?,Canadian Armed Forces
"{'answer_start': [87], 'text': ['Queen Elizabeth II']}","The Commander-in-Chief of the Canadian Armed Forces is the reigning Canadian monarch, Queen Elizabeth II, who is represented by the Governor General of Canada. The Canadian Armed Forces is led by the Chief of the Defence Staff, who is advised and assisted by the Armed Forces Council.",56dde17c9a695914005b9640,Who currently is the Commander-in-Chief of the Canadian Armed Forces?,Canadian Armed Forces
"{'answer_start': [129], 'text': ['the Governor General of Canada']}","The Commander-in-Chief of the Canadian Armed Forces is the reigning Canadian monarch, Queen Elizabeth II, who is represented by the Governor General of Canada. The Canadian Armed Forces is led by the Chief of the Defence Staff, who is advised and assisted by the Armed Forces Council.",56dde17c9a695914005b9641,Who represents Queen Elizabeth II?,Canadian Armed Forces
"{'answer_start': [197], 'text': ['the Chief of the Defence Staff']}","The Commander-in-Chief of the Canadian Armed Forces is the reigning Canadian monarch, Queen Elizabeth II, who is represented by the Governor General of Canada. The Canadian Armed Forces is led by the Chief of the Defence Staff, who is advised and assisted by the Armed Forces Council.",56dde17c9a695914005b9642,Who leads the CAF?,Canadian Armed Forces
"{'answer_start': [260], 'text': ['the Armed Forces Council.']}","The Commander-in-Chief of the Canadian Armed Forces is the reigning Canadian monarch, Queen Elizabeth II, who is represented by the Governor General of Canada. The Canadian Armed Forces is led by the Chief of the Defence Staff, who is advised and assisted by the Armed Forces Council.",56dde17c9a695914005b9643>,Who advises the Chief of the Defence?,Canadian Armed Forces
"{'answer_start': [12], 'text': ['Cold War']}","During the Cold War, a principal focus of Canadian defence policy was contributing to the security of Europe in the face of the Soviet military threat. Toward that end, Canadian ground and air forces were based in Europe from the early 1950s until the early 1990s.",56dde22166d3e219004dad91,What war were the CAF involved in?,Canadian Armed Forces
"{'answer_start': [87], 'text': ['the security of Europe']}","During the Cold War, a principal focus of Canadian defence policy was contributing to the security of Europe in the face of the Soviet military threat. Toward that end, Canadian ground and air forces were based in Europe from the early 1950s until the early 1990s.",56dde22166d3e219004dad92,What was the goal of the CAF during the cold war?,Canadian Armed Forces
"{'answer_start': [125], 'text': ['the Soviet military threat']}","During the Cold War, a principal focus of Canadian defence policy was contributing to the security of Europe in the face of the Soviet military threat. Toward that end, Canadian ground and air forces were based in Europe from the early 1950s until the early 1990s.",56dde22166d3e219004dad93,What military thread did the CAF protect against in Europe?,Canadian Armed Forces
"{'answer_start': [227], 'text': ['the early 1950s']}","During the Cold War, a principal focus of Canadian defence policy was contributing to the security of Europe in the face of the Soviet military threat. Toward that end, Canadian ground and air forces were based in Europe from the early 1950s until the early 1990s.",56dde22166d3e219004dad94,Apprimately since what year was the CAF stationed in Europe?,Canadian Armed Forces
"{'answer_start': [249], 'text': ['the early 1990s']}","During the Cold War, a principal focus of Canadian defence policy was contributing to the security of Europe in the face of the Soviet military threat. Toward that end, Canadian ground and air forces were based in Europe from the early 1950s until the early 1990s.",56dde22166d3e219004dad95>,What year did the CAF leave Europe?,Canadian Armed Forces
"{'answer_start': [44], 'text': ['the North Atlantic Treaty Organization (NATO)']}","However, since the end of the Cold War, as the North Atlantic Treaty Organization (NATO) has moved much of its defence focus ""out of area"", the Canadian military has also become more deeply engaged in international security operations in various other parts of the world â most notably in Afghanistan since 2002.",56dde2f49a695914005b9656,What Treaty is the CAF part of?,Canadian Armed Forces
"{'answer_start': [202], 'text': ['international security operations']}","However, since the end of the Cold War, as the North Atlantic Treaty Organization (NATO) has moved much of its defence focus ""out of area"", the Canadian military has also become more deeply engaged in international security operations in various other parts of the world â most notably in Afghanistan since 2002.",56dde2f49a695914005b9657,What type of operation is the Canadian Military involved in?,Canadian Armed Forces
"{'answer_start': [290], 'text': ['Afghanistan']}","However, since the end of the Cold War, as the North Atlantic Treaty Organization (NATO) has moved much of its defence focus ""out of area"", the Canadian military has also become more deeply engaged in international security operations in various other parts of the world â most notably in Afghanistan since 2002.",56dde2f49a695914005b9658,What country has the Canadian Military worked in the last years?,Canadian Armed Forces
"{'answer_start': [308], 'text': ['2002']}","However, since the end of the Cold War, as the North Atlantic Treaty Organization (NATO) has moved much of its defence focus ""out of area"", the Canadian military has also become more deeply engaged in international security operations in various other parts of the world â most notably in Afghanistan since 2002.",56dde2f49a695914005b9659,What year did the Canadian Military operation in Afghanistan start?,Canadian Armed Forces
"{'answer_start': [127], 'text': ['out of area']}","However, since the end of the Cold War, as the North Atlantic Treaty Organization (NATO) has moved much of its defence focus ""out of area"", the Canadian military has also become more deeply engaged in international security operations in various other parts of the world â most notably in Afghanistan since 2002.",56dde2f49a695914005b965a>,Where is the current focus of the Canadian Military set?,Canadian Armed Forces
"{'answer_start': [47], 'text': ['Canada First Defence Strategy']}","Canadian defence policy today is based on the Canada First Defence Strategy, introduced in 2008. Based on that strategy, the Canadian military is oriented and being equipped to carry out six core missions within Canada, in North America and globally. Specifically, the Canadian Armed Forces are tasked with having the capacity to:",56dde39c66d3e219004dad9f,What is Canada's defense policy based on?,Canadian Armed Forces
"{'answer_start': [92], 'text': ['2008']}","Canadian defence policy today is based on the Canada First Defence Strategy, introduced in 2008. Based on that strategy, the Canadian military is oriented and being equipped to carry out six core missions within Canada, in North America and globally. Specifically, the Canadian Armed Forces are tasked with having the capacity to:",56dde39c66d3e219004dada0,When was the Canada First Defence Strategy introduced?,Canadian Armed Forces
"{'answer_start': [188], 'text': ['six core missions']}","Canadian defence policy today is based on the Canada First Defence Strategy, introduced in 2008. Based on that strategy, the Canadian military is oriented and being equipped to carry out six core missions within Canada, in North America and globally. Specifically, the Canadian Armed Forces are tasked with having the capacity to:",56dde39c66d3e219004dada1,How many missions are carried out internally in Canada?,Canadian Armed Forces
"{'answer_start': [224], 'text': ['North America']}","Canadian defence policy today is based on the Canada First Defence Strategy, introduced in 2008. Based on that strategy, the Canadian military is oriented and being equipped to carry out six core missions within Canada, in North America and globally. Specifically, the Canadian Armed Forces are tasked with having the capacity to:",56dde39c66d3e219004dada2>,What other location does the Canada First Defence Strategy Cover?,Canadian Armed Forces
"{'answer_start': [110], 'text': ['conduct of Canadian defence diplomacy']}","Consistent with the missions and priorities outlined above, the Canadian Armed Forces also contribute to the conduct of Canadian defence diplomacy through a range of activities, including the deployment of Canadian Defence AttachĂ©s, participation in bilateral and multilateral military forums (e.g. the System of Cooperation Among the American Air Forces), ship and aircraft visits, military training and cooperation, and other such outreach and relationship-building efforts.",56dde48b9a695914005b966c,What other priority do the Canadian Armed Forces also contribute too?,Canadian Armed Forces
"{'answer_start': [193], 'text': ['deployment of Canadian Defence AttachĂ©s']}","Consistent with the missions and priorities outlined above, the Canadian Armed Forces also contribute to the conduct of Canadian defence diplomacy through a range of activities, including the deployment of Canadian Defence AttachĂ©s, participation in bilateral and multilateral military forums (e.g. the System of Cooperation Among the American Air Forces), ship and aircraft visits, military training and cooperation, and other such outreach and relationship-building efforts.",56dde48b9a695914005b966d,What is an example of another activity that the CAF performs?,Canadian Armed Forces
"{'answer_start': [332], 'text': ['the American Air Forces']}","Consistent with the missions and priorities outlined above, the Canadian Armed Forces also contribute to the conduct of Canadian defence diplomacy through a range of activities, including the deployment of Canadian Defence AttachĂ©s, participation in bilateral and multilateral military forums (e.g. the System of Cooperation Among the American Air Forces), ship and aircraft visits, military training and cooperation, and other such outreach and relationship-building efforts.",56dde48b9a695914005b966e,What other air force does the CAF cooperate with?,Canadian Armed Forces
"{'answer_start': [384], 'text': ['military training']}","Consistent with the missions and priorities outlined above, the Canadian Armed Forces also contribute to the conduct of Canadian defence diplomacy through a range of activities, including the deployment of Canadian Defence AttachĂ©s, participation in bilateral and multilateral military forums (e.g. the System of Cooperation Among the American Air Forces), ship and aircraft visits, military training and cooperation, and other such outreach and relationship-building efforts.",56dde48b9a695914005b966f,What is one of the activities the CAF works on with other countries?,Canadian Armed Forces
"{'answer_start': [447], 'text': ['relationship-building efforts']}","Consistent with the missions and priorities outlined above, the Canadian Armed Forces also contribute to the conduct of Canadian defence diplomacy through a range of activities, including the deployment of Canadian Defence AttachĂ©s, participation in bilateral and multilateral military forums (e.g. the System of Cooperation Among the American Air Forces), ship and aircraft visits, military training and cooperation, and other such outreach and relationship-building efforts.",56dde48b9a695914005b9670>,What diplomatic effort does the CAF perform as part of it's duties?,Canadian Armed Forces
"{'answer_start': [27], 'text': ['1867']}","Prior to Confederation in 1867, residents of the colonies in what is now Canada served as regular members of French and British forces and in local militia groups. The latter aided in the defence of their respective territories against attacks by other European powers, Aboriginal peoples, and later American forces during the American Revolutionary War and War of 1812, as well as in the Fenian raids, Red River Rebellion, and North-West Rebellion. Consequently, the lineages of some Canadian army units stretch back to the early 19th century, when militia units were formed to assist in the defence of British North America against invasion by the United States.",56dde56e9a695914005b967c,What year was Canada united in a confederation?,Canadian Armed Forces
"{'answer_start': [110], 'text': ['French and British forces']}","Prior to Confederation in 1867, residents of the colonies in what is now Canada served as regular members of French and British forces and in local militia groups. The latter aided in the defence of their respective territories against attacks by other European powers, Aboriginal peoples, and later American forces during the American Revolutionary War and War of 1812, as well as in the Fenian raids, Red River Rebellion, and North-West Rebellion. Consequently, the lineages of some Canadian army units stretch back to the early 19th century, when militia units were formed to assist in the defence of British North America against invasion by the United States.",56dde56e9a695914005b967d,The forces of what countries did people serve before the unification?,Canadian Armed Forces
"{'answer_start': [254], 'text': ['European powers']}","Prior to Confederation in 1867, residents of the colonies in what is now Canada served as regular members of French and British forces and in local militia groups. The latter aided in the defence of their respective territories against attacks by other European powers, Aboriginal peoples, and later American forces during the American Revolutionary War and War of 1812, as well as in the Fenian raids, Red River Rebellion, and North-West Rebellion. Consequently, the lineages of some Canadian army units stretch back to the early 19th century, when militia units were formed to assist in the defence of British North America against invasion by the United States.",56dde56e9a695914005b967e,What is one of the threats that faced them?,Canadian Armed Forces
"{'answer_start': [324], 'text': ['the American Revolutionary War']}","Prior to Confederation in 1867, residents of the colonies in what is now Canada served as regular members of French and British forces and in local militia groups. The latter aided in the defence of their respective territories against attacks by other European powers, Aboriginal peoples, and later American forces during the American Revolutionary War and War of 1812, as well as in the Fenian raids, Red River Rebellion, and North-West Rebellion. Consequently, the lineages of some Canadian army units stretch back to the early 19th century, when militia units were formed to assist in the defence of British North America against invasion by the United States.",56dde56e9a695914005b967f,What American war threatened Canada?,Canadian Armed Forces
"{'answer_start': [635], 'text': ['invasion by the United States']}","Prior to Confederation in 1867, residents of the colonies in what is now Canada served as regular members of French and British forces and in local militia groups. The latter aided in the defence of their respective territories against attacks by other European powers, Aboriginal peoples, and later American forces during the American Revolutionary War and War of 1812, as well as in the Fenian raids, Red River Rebellion, and North-West Rebellion. Consequently, the lineages of some Canadian army units stretch back to the early 19th century, when militia units were formed to assist in the defence of British North America against invasion by the United States.",56dde56e9a695914005b9680>,"Early on, what did they defend against with the British?",Canadian Armed Forces
"{'answer_start': [55], 'text': ['the British Crown-in-Council']}","The responsibility for military command remained with the British Crown-in-Council, with a commander-in-chief for North America stationed at Halifax until the final withdrawal of British Army and Royal Navy units from that city in 1906. Thereafter, the Royal Canadian Navy was formed, and, with the advent of military aviation, the Royal Canadian Air Force. These forces were organised under the Department of Militia and Defence, and split into the Permanent and Non-Permanent Active Militiasâfrequently shortened to simply The Militia. By 1923, the department was merged into the Department of National Defence, but land forces in Canada were not referred to as the Canadian Army until November 1940.",56dde6229a695914005b9686,Who initially had military command?,Canadian Armed Forces
"{'answer_start': [142], 'text': ['Halifax']}","The responsibility for military command remained with the British Crown-in-Council, with a commander-in-chief for North America stationed at Halifax until the final withdrawal of British Army and Royal Navy units from that city in 1906. Thereafter, the Royal Canadian Navy was formed, and, with the advent of military aviation, the Royal Canadian Air Force. These forces were organised under the Department of Militia and Defence, and split into the Permanent and Non-Permanent Active Militiasâfrequently shortened to simply The Militia. By 1923, the department was merged into the Department of National Defence, but land forces in Canada were not referred to as the Canadian Army until November 1940.",56dde6229a695914005b9687,Where was the commander-in-chief stationed?,Canadian Armed Forces
"{'answer_start': [232], 'text': ['1906']}","The responsibility for military command remained with the British Crown-in-Council, with a commander-in-chief for North America stationed at Halifax until the final withdrawal of British Army and Royal Navy units from that city in 1906. Thereafter, the Royal Canadian Navy was formed, and, with the advent of military aviation, the Royal Canadian Air Force. These forces were organised under the Department of Militia and Defence, and split into the Permanent and Non-Permanent Active Militiasâfrequently shortened to simply The Militia. By 1923, the department was merged into the Department of National Defence, but land forces in Canada were not referred to as the Canadian Army until November 1940.",56dde6229a695914005b9688,When did the British Army and Royal Navy withdraw from Halifax?,Canadian Armed Forces
"{'answer_start': [393], 'text': ['the Department of Militia and Defence']}","The responsibility for military command remained with the British Crown-in-Council, with a commander-in-chief for North America stationed at Halifax until the final withdrawal of British Army and Royal Navy units from that city in 1906. Thereafter, the Royal Canadian Navy was formed, and, with the advent of military aviation, the Royal Canadian Air Force. These forces were organised under the Department of Militia and Defence, and split into the Permanent and Non-Permanent Active Militiasâfrequently shortened to simply The Militia. By 1923, the department was merged into the Department of National Defence, but land forces in Canada were not referred to as the Canadian Army until November 1940.",56dde6229a695914005b9689,The Canadian Armed Forces were initially organized under what department?,Canadian Armed Forces
"{'answer_start': [689], 'text': ['November 1940']}","The responsibility for military command remained with the British Crown-in-Council, with a commander-in-chief for North America stationed at Halifax until the final withdrawal of British Army and Royal Navy units from that city in 1906. Thereafter, the Royal Canadian Navy was formed, and, with the advent of military aviation, the Royal Canadian Air Force. These forces were organised under the Department of Militia and Defence, and split into the Permanent and Non-Permanent Active Militiasâfrequently shortened to simply The Militia. By 1923, the department was merged into the Department of National Defence, but land forces in Canada were not referred to as the Canadian Army until November 1940.",56dde6229a695914005b968a>,When did the unification complete of all the Canadian forces to be called the Canadian Army?,Canadian Armed Forces
"{'answer_start': [79], 'text': ['Second Boer War']}","The first overseas deployment of Canadian military forces occurred during the Second Boer War, when several units were raised to serve under British command. Similarly, when the United Kingdom entered into conflict with Germany in the First World War, Canadian troops were called to participate in European theatres. The Canadian Crown-in-Council then decided to send its forces into the Second World War, as well as the Korean War.",56dde7259a695914005b9696,When was the first overseas deployment of the Canadian Military?,Canadian Armed Forces
"{'answer_start': [142], 'text': ['British command']}","The first overseas deployment of Canadian military forces occurred during the Second Boer War, when several units were raised to serve under British command. Similarly, when the United Kingdom entered into conflict with Germany in the First World War, Canadian troops were called to participate in European theatres. The Canadian Crown-in-Council then decided to send its forces into the Second World War, as well as the Korean War.",56dde7259a695914005b9697,Under what command did they serve?,Canadian Armed Forces
"{'answer_start': [232], 'text': ['the First World War']}","The first overseas deployment of Canadian military forces occurred during the Second Boer War, when several units were raised to serve under British command. Similarly, when the United Kingdom entered into conflict with Germany in the First World War, Canadian troops were called to participate in European theatres. The Canadian Crown-in-Council then decided to send its forces into the Second World War, as well as the Korean War.",56dde7259a695914005b9698,When were Canadian Troops called upon to assist in Europe?,Canadian Armed Forces
"{'answer_start': [389], 'text': ['Second World War']}","The first overseas deployment of Canadian military forces occurred during the Second Boer War, when several units were raised to serve under British command. Similarly, when the United Kingdom entered into conflict with Germany in the First World War, Canadian troops were called to participate in European theatres. The Canadian Crown-in-Council then decided to send its forces into the Second World War, as well as the Korean War.",56dde7259a695914005b9699,What other European war were the Canadian Forces involved in?,Canadian Armed Forces
"{'answer_start': [422], 'text': ['Korean War']}","The first overseas deployment of Canadian military forces occurred during the Second Boer War, when several units were raised to serve under British command. Similarly, when the United Kingdom entered into conflict with Germany in the First World War, Canadian troops were called to participate in European theatres. The Canadian Crown-in-Council then decided to send its forces into the Second World War, as well as the Korean War.",56dde7259a695914005b969a>,What Asian war were the Canadian Forces involved in?,Canadian Armed Forces
"{'answer_start': [58], 'text': ['more than 200 operations']}","Since 1947, Canadian military units have participated in more than 200 operations worldwide, and completed 72 international operations. Canadian soldiers, sailors, and aviators came to be considered world-class professionals through conspicuous service during these conflicts and the country's integral participation in NATO during the Cold War, First Gulf War, Kosovo War, and in United Nations Peacekeeping operations, such as the Suez Crisis, Golan Heights, Cyprus, Croatia, Bosnia, Afghanistan, and Libya. Canada maintained an aircraft carrier from 1957 to 1970 during the Cold War, which never saw combat but participated in patrols during the Cuban Missile Crisis.",56dde8249a695914005b96a0,How many operations has the Canadian Military been part of since 1947?,Canadian Armed Forces
"{'answer_start': [108], 'text': ['72']}","Since 1947, Canadian military units have participated in more than 200 operations worldwide, and completed 72 international operations. Canadian soldiers, sailors, and aviators came to be considered world-class professionals through conspicuous service during these conflicts and the country's integral participation in NATO during the Cold War, First Gulf War, Kosovo War, and in United Nations Peacekeeping operations, such as the Suez Crisis, Golan Heights, Cyprus, Croatia, Bosnia, Afghanistan, and Libya. Canada maintained an aircraft carrier from 1957 to 1970 during the Cold War, which never saw combat but participated in patrols during the Cuban Missile Crisis.",56dde8249a695914005b96a1,How many operations have been completed by the Canadian Military Internationally?,Canadian Armed Forces
"{'answer_start': [337], 'text': ['Cold War, First Gulf War, Kosovo War']}","Since 1947, Canadian military units have participated in more than 200 operations worldwide, and completed 72 international operations. Canadian soldiers, sailors, and aviators came to be considered world-class professionals through conspicuous service during these conflicts and the country's integral participation in NATO during the Cold War, First Gulf War, Kosovo War, and in United Nations Peacekeeping operations, such as the Suez Crisis, Golan Heights, Cyprus, Croatia, Bosnia, Afghanistan, and Libya. Canada maintained an aircraft carrier from 1957 to 1970 during the Cold War, which never saw combat but participated in patrols during the Cuban Missile Crisis.",56dde8249a695914005b96a2,What are some of the wars the Canadian Military was involved in?,Canadian Armed Forces
"{'answer_start': [382], 'text': ['United Nations Peacekeeping operations']}","Since 1947, Canadian military units have participated in more than 200 operations worldwide, and completed 72 international operations. Canadian soldiers, sailors, and aviators came to be considered world-class professionals through conspicuous service during these conflicts and the country's integral participation in NATO during the Cold War, First Gulf War, Kosovo War, and in United Nations Peacekeeping operations, such as the Suez Crisis, Golan Heights, Cyprus, Croatia, Bosnia, Afghanistan, and Libya. Canada maintained an aircraft carrier from 1957 to 1970 during the Cold War, which never saw combat but participated in patrols during the Cuban Missile Crisis.",56dde8249a695914005b96a3,What peace keeping effort is the Canadian Military part of?,Canadian Armed Forces
"{'answer_start': [529], 'text': ['an aircraft carrier']}","Since 1947, Canadian military units have participated in more than 200 operations worldwide, and completed 72 international operations. Canadian soldiers, sailors, and aviators came to be considered world-class professionals through conspicuous service during these conflicts and the country's integral participation in NATO during the Cold War, First Gulf War, Kosovo War, and in United Nations Peacekeeping operations, such as the Suez Crisis, Golan Heights, Cyprus, Croatia, Bosnia, Afghanistan, and Libya. Canada maintained an aircraft carrier from 1957 to 1970 during the Cold War, which never saw combat but participated in patrols during the Cuban Missile Crisis.",56dde8249a695914005b96a4>,What type of military vehicle was maintained almost 15 years but never saw any action during the Cuban crisis?,Canadian Armed Forces
"{'answer_start': [167], 'text': ['the Normandy Landings']}","Battles which are particularly notable to the Canadian military include the Battle of Vimy Ridge, the Dieppe Raid, the Battle of Ortona, the Battle of Passchendaele, the Normandy Landings, the Battle for Caen, the Battle of the Scheldt, the Battle of Britain, the Battle of the Atlantic, the strategic bombing of German cities, and more recently the Battle of Medak Pocket, in Croatia.",56dde8e466d3e219004dade0,What famous World War II battle was the Canadian Military part of?,Canadian Armed Forces
"{'answer_start': [289], 'text': ['the strategic bombing of German cities']}","Battles which are particularly notable to the Canadian military include the Battle of Vimy Ridge, the Dieppe Raid, the Battle of Ortona, the Battle of Passchendaele, the Normandy Landings, the Battle for Caen, the Battle of the Scheldt, the Battle of Britain, the Battle of the Atlantic, the strategic bombing of German cities, and more recently the Battle of Medak Pocket, in Croatia.",56dde8e466d3e219004dade1,What effort was the Canadian Military known for in Germany?,Canadian Armed Forces
"{'answer_start': [73], 'text': ['the Battle of Vimy Ridge']}","Battles which are particularly notable to the Canadian military include the Battle of Vimy Ridge, the Dieppe Raid, the Battle of Ortona, the Battle of Passchendaele, the Normandy Landings, the Battle for Caen, the Battle of the Scheldt, the Battle of Britain, the Battle of the Atlantic, the strategic bombing of German cities, and more recently the Battle of Medak Pocket, in Croatia.",56dde8e466d3e219004dade2,What Battle in France was the Canadian Military known for?,Canadian Armed Forces
