answers,context,id,question,title
"{'answer_start': [997], 'text': ['Michael Jackson']}","Queen have been recognised as having made significant contributions to such genres as hard rock, and heavy metal, among others. Hence, the band have been cited as an influence by many other musicians. Moreover, like their music, the bands and artists that have claimed to be influenced by Queen and have expressed admiration for them are diverse, spanning different generations, countries, and genres, including heavy metal: Judas Priest, Iron Maiden, Metallica, Dream Theater, Trivium, Megadeth, Anthrax, Slipknot and Rage Against the Machine; hard rock: Guns N' Roses, Def Leppard, Van Halen, MĂ¶tley CrĂŒe, Steve Vai, the Cult, the Darkness, Manic Street Preachers, Kid Rockand Foo Fighters; alternative rock: Nirvana, Radiohead, Trent Reznor, Muse, Franz Ferdinand, Red Hot Chili Peppers, Jane's Addiction, Faith No More, Melvins, the Flaming Lips, Yeah Yeah Yeahs and The Smashing Pumpkins; pop rock: Meat Loaf, The Killers, My Chemical Romance, Fall Out Boy and Panic! At the Disco; and pop: Michael Jackson, George Michael, Robbie Williams, Adele, Lady Gaga and Katy Perry.",5726d611708984140094d2dd,Which King of Pop was influenced by Queen?,Queen (band)
"{'answer_start': [413], 'text': ['heavy metal']}","Queen have been recognised as having made significant contributions to such genres as hard rock, and heavy metal, among others. Hence, the band have been cited as an influence by many other musicians. Moreover, like their music, the bands and artists that have claimed to be influenced by Queen and have expressed admiration for them are diverse, spanning different generations, countries, and genres, including heavy metal: Judas Priest, Iron Maiden, Metallica, Dream Theater, Trivium, Megadeth, Anthrax, Slipknot and Rage Against the Machine; hard rock: Guns N' Roses, Def Leppard, Van Halen, MĂ¶tley CrĂŒe, Steve Vai, the Cult, the Darkness, Manic Street Preachers, Kid Rockand Foo Fighters; alternative rock: Nirvana, Radiohead, Trent Reznor, Muse, Franz Ferdinand, Red Hot Chili Peppers, Jane's Addiction, Faith No More, Melvins, the Flaming Lips, Yeah Yeah Yeahs and The Smashing Pumpkins; pop rock: Meat Loaf, The Killers, My Chemical Romance, Fall Out Boy and Panic! At the Disco; and pop: Michael Jackson, George Michael, Robbie Williams, Adele, Lady Gaga and Katy Perry.",5726d611708984140094d2de,Several groups from which type of metal were influenced by Queen?,Queen (band)
"{'answer_start': [572], 'text': ['Def Leppard']}","Queen have been recognised as having made significant contributions to such genres as hard rock, and heavy metal, among others. Hence, the band have been cited as an influence by many other musicians. Moreover, like their music, the bands and artists that have claimed to be influenced by Queen and have expressed admiration for them are diverse, spanning different generations, countries, and genres, including heavy metal: Judas Priest, Iron Maiden, Metallica, Dream Theater, Trivium, Megadeth, Anthrax, Slipknot and Rage Against the Machine; hard rock: Guns N' Roses, Def Leppard, Van Halen, MĂ¶tley CrĂŒe, Steve Vai, the Cult, the Darkness, Manic Street Preachers, Kid Rockand Foo Fighters; alternative rock: Nirvana, Radiohead, Trent Reznor, Muse, Franz Ferdinand, Red Hot Chili Peppers, Jane's Addiction, Faith No More, Melvins, the Flaming Lips, Yeah Yeah Yeahs and The Smashing Pumpkins; pop rock: Meat Loaf, The Killers, My Chemical Romance, Fall Out Boy and Panic! At the Disco; and pop: Michael Jackson, George Michael, Robbie Williams, Adele, Lady Gaga and Katy Perry.",5726d611708984140094d2df,This band named after an animal was inspired by Queen?,Queen (band)
"{'answer_start': [557], 'text': [""Guns N' Roses""]}","Queen have been recognised as having made significant contributions to such genres as hard rock, and heavy metal, among others. Hence, the band have been cited as an influence by many other musicians. Moreover, like their music, the bands and artists that have claimed to be influenced by Queen and have expressed admiration for them are diverse, spanning different generations, countries, and genres, including heavy metal: Judas Priest, Iron Maiden, Metallica, Dream Theater, Trivium, Megadeth, Anthrax, Slipknot and Rage Against the Machine; hard rock: Guns N' Roses, Def Leppard, Van Halen, MĂ¶tley CrĂŒe, Steve Vai, the Cult, the Darkness, Manic Street Preachers, Kid Rockand Foo Fighters; alternative rock: Nirvana, Radiohead, Trent Reznor, Muse, Franz Ferdinand, Red Hot Chili Peppers, Jane's Addiction, Faith No More, Melvins, the Flaming Lips, Yeah Yeah Yeahs and The Smashing Pumpkins; pop rock: Meat Loaf, The Killers, My Chemical Romance, Fall Out Boy and Panic! At the Disco; and pop: Michael Jackson, George Michael, Robbie Williams, Adele, Lady Gaga and Katy Perry.",5726d611708984140094d2e0>,This band with a flower in their name was influenced by Queen?,Queen (band)
"{'answer_start': [19], 'text': ['Bohemian Rhapsody']}","In 2002, Queen's ""Bohemian Rhapsody"" was voted ""the UK's favourite hit of all time"" in a poll conducted by the Guinness World Records British Hit Singles Book. In 2004 the song was inducted into the Grammy Hall of Fame. Many scholars consider the ""Bohemian Rhapsody"" music video ground-breaking, and credit it with popularising the medium. Rock historian Paul Fowles states the song is ""widely credited as the first global hit single for which an accompanying video was central to the marketing strategy"". It has been hailed as launching the MTV age. Acclaimed for their stadium rock, in 2005 an industry poll ranked Queen's performance at Live Aid in 1985 as the best live act in history. In 2007, they were also voted the greatest British band in history by BBC Radio 2 listeners.",5726d732708984140094d307,What song was voted the UK's favorite hit of all time in 2002?,Queen (band)
"{'answer_start': [19], 'text': ['Bohemian Rhapsody']}","In 2002, Queen's ""Bohemian Rhapsody"" was voted ""the UK's favourite hit of all time"" in a poll conducted by the Guinness World Records British Hit Singles Book. In 2004 the song was inducted into the Grammy Hall of Fame. Many scholars consider the ""Bohemian Rhapsody"" music video ground-breaking, and credit it with popularising the medium. Rock historian Paul Fowles states the song is ""widely credited as the first global hit single for which an accompanying video was central to the marketing strategy"". It has been hailed as launching the MTV age. Acclaimed for their stadium rock, in 2005 an industry poll ranked Queen's performance at Live Aid in 1985 as the best live act in history. In 2007, they were also voted the greatest British band in history by BBC Radio 2 listeners.",5726d732708984140094d308,What Queen song was inducted into the Grammy Hall of Fame in 2004?,Queen (band)
"{'answer_start': [19], 'text': ['Bohemian Rhapsody']}","In 2002, Queen's ""Bohemian Rhapsody"" was voted ""the UK's favourite hit of all time"" in a poll conducted by the Guinness World Records British Hit Singles Book. In 2004 the song was inducted into the Grammy Hall of Fame. Many scholars consider the ""Bohemian Rhapsody"" music video ground-breaking, and credit it with popularising the medium. Rock historian Paul Fowles states the song is ""widely credited as the first global hit single for which an accompanying video was central to the marketing strategy"". It has been hailed as launching the MTV age. Acclaimed for their stadium rock, in 2005 an industry poll ranked Queen's performance at Live Aid in 1985 as the best live act in history. In 2007, they were also voted the greatest British band in history by BBC Radio 2 listeners.",5726d732708984140094d309,Which Queen video was credited with launching the MTV video age?,Queen (band)
"{'answer_start': [10], 'text': ['Queen']}","In 2002, Queen's ""Bohemian Rhapsody"" was voted ""the UK's favourite hit of all time"" in a poll conducted by the Guinness World Records British Hit Singles Book. In 2004 the song was inducted into the Grammy Hall of Fame. Many scholars consider the ""Bohemian Rhapsody"" music video ground-breaking, and credit it with popularising the medium. Rock historian Paul Fowles states the song is ""widely credited as the first global hit single for which an accompanying video was central to the marketing strategy"". It has been hailed as launching the MTV age. Acclaimed for their stadium rock, in 2005 an industry poll ranked Queen's performance at Live Aid in 1985 as the best live act in history. In 2007, they were also voted the greatest British band in history by BBC Radio 2 listeners.",5726d732708984140094d30a>,A 2005 poll stated that which band's performance at Live Aid was the best ever?,Queen (band)
"{'answer_start': [63], 'text': ['eighteen']}","The band have released a total of eighteen number one albums, eighteen number one singles, and ten number one DVDs worldwide, making them one of the world's best-selling music artists. Queen have sold over 150 million records, with some estimates in excess of 300 million records worldwide, including 34.5 million albums in the US as of 2004. Inducted into the Rock and Roll Hall of Fame in 2001, the band is the only group in which every member has composed more than one chart-topping single, and all four members were inducted into the Songwriters Hall of Fame in 2003. In 2009, ""We Will Rock You"" and ""We Are the Champions"" were inducted into the Grammy Hall of Fame, and the latter was voted the world's favourite song in a global music poll.",5726d8c15951b619008f7fca,How many number one singles did Queen release?,Queen (band)
"{'answer_start': [96], 'text': ['ten']}","The band have released a total of eighteen number one albums, eighteen number one singles, and ten number one DVDs worldwide, making them one of the world's best-selling music artists. Queen have sold over 150 million records, with some estimates in excess of 300 million records worldwide, including 34.5 million albums in the US as of 2004. Inducted into the Rock and Roll Hall of Fame in 2001, the band is the only group in which every member has composed more than one chart-topping single, and all four members were inducted into the Songwriters Hall of Fame in 2003. In 2009, ""We Will Rock You"" and ""We Are the Champions"" were inducted into the Grammy Hall of Fame, and the latter was voted the world's favourite song in a global music poll.",5726d8c15951b619008f7fcb,How many number one DVD's has Queen released?,Queen (band)
"{'answer_start': [202], 'text': ['over 150 million']}","The band have released a total of eighteen number one albums, eighteen number one singles, and ten number one DVDs worldwide, making them one of the world's best-selling music artists. Queen have sold over 150 million records, with some estimates in excess of 300 million records worldwide, including 34.5 million albums in the US as of 2004. Inducted into the Rock and Roll Hall of Fame in 2001, the band is the only group in which every member has composed more than one chart-topping single, and all four members were inducted into the Songwriters Hall of Fame in 2003. In 2009, ""We Will Rock You"" and ""We Are the Champions"" were inducted into the Grammy Hall of Fame, and the latter was voted the world's favourite song in a global music poll.",5726d8c15951b619008f7fcc,How many albums has Queen sold worldwide?,Queen (band)
"{'answer_start': [392], 'text': ['2001']}","The band have released a total of eighteen number one albums, eighteen number one singles, and ten number one DVDs worldwide, making them one of the world's best-selling music artists. Queen have sold over 150 million records, with some estimates in excess of 300 million records worldwide, including 34.5 million albums in the US as of 2004. Inducted into the Rock and Roll Hall of Fame in 2001, the band is the only group in which every member has composed more than one chart-topping single, and all four members were inducted into the Songwriters Hall of Fame in 2003. In 2009, ""We Will Rock You"" and ""We Are the Champions"" were inducted into the Grammy Hall of Fame, and the latter was voted the world's favourite song in a global music poll.",5726d8c15951b619008f7fcd,When was Queen inducted into the Hall of Fame?,Queen (band)
"{'answer_start': [35], 'text': ['eighteen']}","The band have released a total of eighteen number one albums, eighteen number one singles, and ten number one DVDs worldwide, making them one of the world's best-selling music artists. Queen have sold over 150 million records, with some estimates in excess of 300 million records worldwide, including 34.5 million albums in the US as of 2004. Inducted into the Rock and Roll Hall of Fame in 2001, the band is the only group in which every member has composed more than one chart-topping single, and all four members were inducted into the Songwriters Hall of Fame in 2003. In 2009, ""We Will Rock You"" and ""We Are the Champions"" were inducted into the Grammy Hall of Fame, and the latter was voted the world's favourite song in a global music poll.",5726d8c15951b619008f7fc9>,How many number one albums has Queen released?,Queen (band)
"{'answer_start': [161], 'text': ['12,225']}","Queen are one of the most bootlegged bands ever, according to Nick Weymouth, who manages the band's official website. A 2001 survey discovered the existence of 12,225 websites dedicated to Queen bootlegs, the highest number for any band. Bootleg recordings have contributed to the band's popularity in certain countries where Western music is censored, such as Iran. In a project called Queen: The Top 100 Bootlegs, many of these have been made officially available to download for a nominal fee from Queen's website, with profits going to the Mercury Phoenix Trust. Rolling Stone ranked Queen at number 52 on its list of the ""100 Greatest Artists of All Time"", while ranking Mercury the 18th greatest singer, and May the twenty-sixth greatest guitarist. Queen were named 13th on VH1's 100 Greatest Artists of Hard Rock list, and in 2010 were ranked 17th on VH1's 100 Greatest Artists of All Time list. In 2012, Gigwise readers named Queen the best band of past 60 years.",5726da40f1498d1400e8ed30,How many Queen bootleg sites were discovered in 2001?,Queen (band)
"{'answer_start': [598], 'text': ['number 52']}","Queen are one of the most bootlegged bands ever, according to Nick Weymouth, who manages the band's official website. A 2001 survey discovered the existence of 12,225 websites dedicated to Queen bootlegs, the highest number for any band. Bootleg recordings have contributed to the band's popularity in certain countries where Western music is censored, such as Iran. In a project called Queen: The Top 100 Bootlegs, many of these have been made officially available to download for a nominal fee from Queen's website, with profits going to the Mercury Phoenix Trust. Rolling Stone ranked Queen at number 52 on its list of the ""100 Greatest Artists of All Time"", while ranking Mercury the 18th greatest singer, and May the twenty-sixth greatest guitarist. Queen were named 13th on VH1's 100 Greatest Artists of Hard Rock list, and in 2010 were ranked 17th on VH1's 100 Greatest Artists of All Time list. In 2012, Gigwise readers named Queen the best band of past 60 years.",5726da40f1498d1400e8ed31,Where did Queen rank on Rolling Stone's 100 Greatest Artists of All Time in 2001?,Queen (band)
"{'answer_start': [851], 'text': ['17th']}","Queen are one of the most bootlegged bands ever, according to Nick Weymouth, who manages the band's official website. A 2001 survey discovered the existence of 12,225 websites dedicated to Queen bootlegs, the highest number for any band. Bootleg recordings have contributed to the band's popularity in certain countries where Western music is censored, such as Iran. In a project called Queen: The Top 100 Bootlegs, many of these have been made officially available to download for a nominal fee from Queen's website, with profits going to the Mercury Phoenix Trust. Rolling Stone ranked Queen at number 52 on its list of the ""100 Greatest Artists of All Time"", while ranking Mercury the 18th greatest singer, and May the twenty-sixth greatest guitarist. Queen were named 13th on VH1's 100 Greatest Artists of Hard Rock list, and in 2010 were ranked 17th on VH1's 100 Greatest Artists of All Time list. In 2012, Gigwise readers named Queen the best band of past 60 years.",5726da40f1498d1400e8ed32,In 2010 VH1 ranked Queen at what number on their Greatest Artist of All Time List?,Queen (band)
"{'answer_start': [362], 'text': ['Iran']}","Queen are one of the most bootlegged bands ever, according to Nick Weymouth, who manages the band's official website. A 2001 survey discovered the existence of 12,225 websites dedicated to Queen bootlegs, the highest number for any band. Bootleg recordings have contributed to the band's popularity in certain countries where Western music is censored, such as Iran. In a project called Queen: The Top 100 Bootlegs, many of these have been made officially available to download for a nominal fee from Queen's website, with profits going to the Mercury Phoenix Trust. Rolling Stone ranked Queen at number 52 on its list of the ""100 Greatest Artists of All Time"", while ranking Mercury the 18th greatest singer, and May the twenty-sixth greatest guitarist. Queen were named 13th on VH1's 100 Greatest Artists of Hard Rock list, and in 2010 were ranked 17th on VH1's 100 Greatest Artists of All Time list. In 2012, Gigwise readers named Queen the best band of past 60 years.",5726da40f1498d1400e8ed33>,What country is a popular site for Queen bootlegs because it is outlawed?,Queen (band)
"{'answer_start': [58], 'text': ['Saturday, 7 October']}","The original London production was scheduled to close on Saturday, 7 October 2006, at the Dominion Theatre, but due to public demand, the show ran until May 2014. We Will Rock You has become the longest running musical ever to run at this prime London theatre, overtaking the previous record holder, the Grease musical. Brian May stated in 2008 that they were considering writing a sequel to the musical. The musical toured around the UK in 2009, playing at Manchester Palace Theatre, Sunderland Empire, Birmingham Hippodrome, Bristol Hippodrome, and Edinburgh Playhouse.",5726db6af1498d1400e8ed74,When was Queen's London production scheduled to end in 2006?,Queen (band)
"{'answer_start': [91], 'text': ['Dominion Theatre']}","The original London production was scheduled to close on Saturday, 7 October 2006, at the Dominion Theatre, but due to public demand, the show ran until May 2014. We Will Rock You has become the longest running musical ever to run at this prime London theatre, overtaking the previous record holder, the Grease musical. Brian May stated in 2008 that they were considering writing a sequel to the musical. The musical toured around the UK in 2009, playing at Manchester Palace Theatre, Sunderland Empire, Birmingham Hippodrome, Bristol Hippodrome, and Edinburgh Playhouse.",5726db6af1498d1400e8ed75,Where was Queen's 2006 London production held?,Queen (band)
"{'answer_start': [154], 'text': ['May 2014']}","The original London production was scheduled to close on Saturday, 7 October 2006, at the Dominion Theatre, but due to public demand, the show ran until May 2014. We Will Rock You has become the longest running musical ever to run at this prime London theatre, overtaking the previous record holder, the Grease musical. Brian May stated in 2008 that they were considering writing a sequel to the musical. The musical toured around the UK in 2009, playing at Manchester Palace Theatre, Sunderland Empire, Birmingham Hippodrome, Bristol Hippodrome, and Edinburgh Playhouse.",5726db6af1498d1400e8ed76,When did Queen's 2006 London production actually end?,Queen (band)
"{'answer_start': [164], 'text': ['We Will Rock You']}","The original London production was scheduled to close on Saturday, 7 October 2006, at the Dominion Theatre, but due to public demand, the show ran until May 2014. We Will Rock You has become the longest running musical ever to run at this prime London theatre, overtaking the previous record holder, the Grease musical. Brian May stated in 2008 that they were considering writing a sequel to the musical. The musical toured around the UK in 2009, playing at Manchester Palace Theatre, Sunderland Empire, Birmingham Hippodrome, Bristol Hippodrome, and Edinburgh Playhouse.",5726db6af1498d1400e8ed77,What is the longest running show at the Dominion Theatre?,Queen (band)
"{'answer_start': [305], 'text': ['Grease']}","The original London production was scheduled to close on Saturday, 7 October 2006, at the Dominion Theatre, but due to public demand, the show ran until May 2014. We Will Rock You has become the longest running musical ever to run at this prime London theatre, overtaking the previous record holder, the Grease musical. Brian May stated in 2008 that they were considering writing a sequel to the musical. The musical toured around the UK in 2009, playing at Manchester Palace Theatre, Sunderland Empire, Birmingham Hippodrome, Bristol Hippodrome, and Edinburgh Playhouse.",5726db6af1498d1400e8ed78>,What is the second longest show at the Dominion Theatre?,Queen (band)
"{'answer_start': [167], 'text': ['1986']}","Under the supervision of May and Taylor, numerous restoration projects have been under way involving Queen's lengthy audio and video catalogue. DVD releases of their 1986 Wembley concert (titled Live at Wembley Stadium), 1982 Milton Keynes concert (Queen on Fire â Live at the Bowl), and two Greatest Video Hits (Volumes 1 and 2, spanning the 1970s and 1980s) have seen the band's music remixed into 5.1 and DTS surround sound. So far, only two of the band's albums, A Night at the Opera and The Game, have been fully remixed into high-resolution multichannel surround on DVD-Audio. A Night at the Opera was re-released with some revised 5.1 mixes and accompanying videos in 2005 for the 30th anniversary of the album's original release (CD+DVD-Video set). In 2007, a Blu-ray edition of Queen's previously released concerts, Queen Rock Montreal & Live Aid, was released, marking their first project in 1080p HD.",5726dd46f1498d1400e8edce,Queen's Live at Wembley Stadium DVD covered what year?,Queen (band)
"{'answer_start': [227], 'text': ['Milton Keynes']}","Under the supervision of May and Taylor, numerous restoration projects have been under way involving Queen's lengthy audio and video catalogue. DVD releases of their 1986 Wembley concert (titled Live at Wembley Stadium), 1982 Milton Keynes concert (Queen on Fire â Live at the Bowl), and two Greatest Video Hits (Volumes 1 and 2, spanning the 1970s and 1980s) have seen the band's music remixed into 5.1 and DTS surround sound. So far, only two of the band's albums, A Night at the Opera and The Game, have been fully remixed into high-resolution multichannel surround on DVD-Audio. A Night at the Opera was re-released with some revised 5.1 mixes and accompanying videos in 2005 for the 30th anniversary of the album's original release (CD+DVD-Video set). In 2007, a Blu-ray edition of Queen's previously released concerts, Queen Rock Montreal & Live Aid, was released, marking their first project in 1080p HD.",5726dd46f1498d1400e8edcf,Queen on Fire included this 1982 concert?,Queen (band)
"{'answer_start': [676], 'text': ['2005']}","Under the supervision of May and Taylor, numerous restoration projects have been under way involving Queen's lengthy audio and video catalogue. DVD releases of their 1986 Wembley concert (titled Live at Wembley Stadium), 1982 Milton Keynes concert (Queen on Fire â Live at the Bowl), and two Greatest Video Hits (Volumes 1 and 2, spanning the 1970s and 1980s) have seen the band's music remixed into 5.1 and DTS surround sound. So far, only two of the band's albums, A Night at the Opera and The Game, have been fully remixed into high-resolution multichannel surround on DVD-Audio. A Night at the Opera was re-released with some revised 5.1 mixes and accompanying videos in 2005 for the 30th anniversary of the album's original release (CD+DVD-Video set). In 2007, a Blu-ray edition of Queen's previously released concerts, Queen Rock Montreal & Live Aid, was released, marking their first project in 1080p HD.",5726dd46f1498d1400e8edd0,When was Queen's A Night at the Opera re-released?,Queen (band)
"{'answer_start': [761], 'text': ['2007']}","Under the supervision of May and Taylor, numerous restoration projects have been under way involving Queen's lengthy audio and video catalogue. DVD releases of their 1986 Wembley concert (titled Live at Wembley Stadium), 1982 Milton Keynes concert (Queen on Fire â Live at the Bowl), and two Greatest Video Hits (Volumes 1 and 2, spanning the 1970s and 1980s) have seen the band's music remixed into 5.1 and DTS surround sound. So far, only two of the band's albums, A Night at the Opera and The Game, have been fully remixed into high-resolution multichannel surround on DVD-Audio. A Night at the Opera was re-released with some revised 5.1 mixes and accompanying videos in 2005 for the 30th anniversary of the album's original release (CD+DVD-Video set). In 2007, a Blu-ray edition of Queen's previously released concerts, Queen Rock Montreal & Live Aid, was released, marking their first project in 1080p HD.",5726dd46f1498d1400e8edd1,When was the first Queen Bluray released?,Queen (band)
"{'answer_start': [26], 'text': ['May and Taylor']}","Under the supervision of May and Taylor, numerous restoration projects have been under way involving Queen's lengthy audio and video catalogue. DVD releases of their 1986 Wembley concert (titled Live at Wembley Stadium), 1982 Milton Keynes concert (Queen on Fire â Live at the Bowl), and two Greatest Video Hits (Volumes 1 and 2, spanning the 1970s and 1980s) have seen the band's music remixed into 5.1 and DTS surround sound. So far, only two of the band's albums, A Night at the Opera and The Game, have been fully remixed into high-resolution multichannel surround on DVD-Audio. A Night at the Opera was re-released with some revised 5.1 mixes and accompanying videos in 2005 for the 30th anniversary of the album's original release (CD+DVD-Video set). In 2007, a Blu-ray edition of Queen's previously released concerts, Queen Rock Montreal & Live Aid, was released, marking their first project in 1080p HD.",5726dd46f1498d1400e8edd2>,Which band members were involved in the restoration of Queen's prior projects?,Queen (band)
"{'answer_start': [48], 'text': ['Guitar Hero']}","Queen have been featured multiple times in the Guitar Hero franchise: a cover of ""Killer Queen"" in the original Guitar Hero, ""We Are The Champions"", ""Fat Bottomed Girls"", and the Paul Rodgers collaboration ""C-lebrity"" in a track pack for Guitar Hero World Tour, ""Under Pressure"" with David Bowie in Guitar Hero 5, ""I Want It All"" in Guitar Hero: Van Halen, ""Stone Cold Crazy"" in Guitar Hero: Metallica, and ""Bohemian Rhapsody"" in Guitar Hero: Warriors of Rock. On 13 October 2009, Brian May revealed there was ""talk"" going on ""behind the scenes"" about a dedicated Queen Rock Band game.",5726ded9708984140094d429,Which music video game featured a plethora of Queen songs?,Queen (band)
"{'answer_start': [285], 'text': ['David Bowie']}","Queen have been featured multiple times in the Guitar Hero franchise: a cover of ""Killer Queen"" in the original Guitar Hero, ""We Are The Champions"", ""Fat Bottomed Girls"", and the Paul Rodgers collaboration ""C-lebrity"" in a track pack for Guitar Hero World Tour, ""Under Pressure"" with David Bowie in Guitar Hero 5, ""I Want It All"" in Guitar Hero: Van Halen, ""Stone Cold Crazy"" in Guitar Hero: Metallica, and ""Bohemian Rhapsody"" in Guitar Hero: Warriors of Rock. On 13 October 2009, Brian May revealed there was ""talk"" going on ""behind the scenes"" about a dedicated Queen Rock Band game.",5726ded9708984140094d42a,Who collaborated with Freddie Mercury on the song Under Pressure?,Queen (band)
"{'answer_start': [482], 'text': ['Brian May']}","Queen have been featured multiple times in the Guitar Hero franchise: a cover of ""Killer Queen"" in the original Guitar Hero, ""We Are The Champions"", ""Fat Bottomed Girls"", and the Paul Rodgers collaboration ""C-lebrity"" in a track pack for Guitar Hero World Tour, ""Under Pressure"" with David Bowie in Guitar Hero 5, ""I Want It All"" in Guitar Hero: Van Halen, ""Stone Cold Crazy"" in Guitar Hero: Metallica, and ""Bohemian Rhapsody"" in Guitar Hero: Warriors of Rock. On 13 October 2009, Brian May revealed there was ""talk"" going on ""behind the scenes"" about a dedicated Queen Rock Band game.",5726ded9708984140094d42b,Which member of Queen discussed a possible Queen Rock Band video game?,Queen (band)
"{'answer_start': [393], 'text': ['Metallica']}","Queen have been featured multiple times in the Guitar Hero franchise: a cover of ""Killer Queen"" in the original Guitar Hero, ""We Are The Champions"", ""Fat Bottomed Girls"", and the Paul Rodgers collaboration ""C-lebrity"" in a track pack for Guitar Hero World Tour, ""Under Pressure"" with David Bowie in Guitar Hero 5, ""I Want It All"" in Guitar Hero: Van Halen, ""Stone Cold Crazy"" in Guitar Hero: Metallica, and ""Bohemian Rhapsody"" in Guitar Hero: Warriors of Rock. On 13 October 2009, Brian May revealed there was ""talk"" going on ""behind the scenes"" about a dedicated Queen Rock Band game.",5726ded9708984140094d42c>,What Heavy Metal band had a video game in which Queen was featured?,Queen (band)
"{'answer_start': [47], 'text': ['Flash Gordon']}","Queen contributed music directly to the films Flash Gordon (1980), with ""Flash"" as the theme song, and Highlander (the original 1986 film), with ""A Kind of Magic"", ""One Year of Love"", ""Who Wants to Live Forever"", ""Hammer to Fall"", and the theme ""Princes of the Universe"", which was also used as the theme of the Highlander TV series (1992â1998). In the United States, ""Bohemian Rhapsody"" was re-released as a single in 1992 after appearing in the comedy film Wayne's World. The single subsequently reached number two on the Billboard Hot 100 (with ""The Show Must Go On"" as the first track on the single) and helped rekindle the band's popularity in North America.",5726dff0dd62a815002e938a,Which 1980 movie contained song contributions from Queen?,Queen (band)
"{'answer_start': [104], 'text': ['Highlander']}","Queen contributed music directly to the films Flash Gordon (1980), with ""Flash"" as the theme song, and Highlander (the original 1986 film), with ""A Kind of Magic"", ""One Year of Love"", ""Who Wants to Live Forever"", ""Hammer to Fall"", and the theme ""Princes of the Universe"", which was also used as the theme of the Highlander TV series (1992â1998). In the United States, ""Bohemian Rhapsody"" was re-released as a single in 1992 after appearing in the comedy film Wayne's World. The single subsequently reached number two on the Billboard Hot 100 (with ""The Show Must Go On"" as the first track on the single) and helped rekindle the band's popularity in North America.",5726dff0dd62a815002e938b,Which 1986 movie contained a Queen theme song?,Queen (band)
"{'answer_start': [420], 'text': ['1992']}","Queen contributed music directly to the films Flash Gordon (1980), with ""Flash"" as the theme song, and Highlander (the original 1986 film), with ""A Kind of Magic"", ""One Year of Love"", ""Who Wants to Live Forever"", ""Hammer to Fall"", and the theme ""Princes of the Universe"", which was also used as the theme of the Highlander TV series (1992â1998). In the United States, ""Bohemian Rhapsody"" was re-released as a single in 1992 after appearing in the comedy film Wayne's World. The single subsequently reached number two on the Billboard Hot 100 (with ""The Show Must Go On"" as the first track on the single) and helped rekindle the band's popularity in North America.",5726dff0dd62a815002e938c,In what year was Bohemian Rhapsody re-released in the US?,Queen (band)
"{'answer_start': [514], 'text': ['two']}","Queen contributed music directly to the films Flash Gordon (1980), with ""Flash"" as the theme song, and Highlander (the original 1986 film), with ""A Kind of Magic"", ""One Year of Love"", ""Who Wants to Live Forever"", ""Hammer to Fall"", and the theme ""Princes of the Universe"", which was also used as the theme of the Highlander TV series (1992â1998). In the United States, ""Bohemian Rhapsody"" was re-released as a single in 1992 after appearing in the comedy film Wayne's World. The single subsequently reached number two on the Billboard Hot 100 (with ""The Show Must Go On"" as the first track on the single) and helped rekindle the band's popularity in North America.",5726dff0dd62a815002e938d>,How high did the 1992 Bohemian Rhapsody chart?,Queen (band)
"{'answer_start': [104], 'text': ['Anne Hathaway']}","Several films have featured their songs performed by other artists. A version of ""Somebody to Love"" by Anne Hathaway was in the 2004 film Ella Enchanted. In 2006, Brittany Murphy also recorded a cover of the same song for the 2006 film Happy Feet. In 2001, a version of ""The Show Must Go On"" was performed by Jim Broadbent and Nicole Kidman in the film musical Moulin Rouge!. The 2001 film A Knight's Tale has a version of ""We Are the Champions"" performed by Robbie Williams and Queen; the film also features ""We Will Rock You"" played by the medieval audience.",5726e122f1498d1400e8ee7e,ho sang a version of Queen's Somebody to Love in 2004's Ella Enchanted?,Queen (band)
"{'answer_start': [164], 'text': ['Brittany Murphy']}","Several films have featured their songs performed by other artists. A version of ""Somebody to Love"" by Anne Hathaway was in the 2004 film Ella Enchanted. In 2006, Brittany Murphy also recorded a cover of the same song for the 2006 film Happy Feet. In 2001, a version of ""The Show Must Go On"" was performed by Jim Broadbent and Nicole Kidman in the film musical Moulin Rouge!. The 2001 film A Knight's Tale has a version of ""We Are the Champions"" performed by Robbie Williams and Queen; the film also features ""We Will Rock You"" played by the medieval audience.",5726e122f1498d1400e8ee7f,Which actress recorded a Queen song for 2006's Happy Feet?,Queen (band)
"{'answer_start': [362], 'text': ['Moulin Rouge!']}","Several films have featured their songs performed by other artists. A version of ""Somebody to Love"" by Anne Hathaway was in the 2004 film Ella Enchanted. In 2006, Brittany Murphy also recorded a cover of the same song for the 2006 film Happy Feet. In 2001, a version of ""The Show Must Go On"" was performed by Jim Broadbent and Nicole Kidman in the film musical Moulin Rouge!. The 2001 film A Knight's Tale has a version of ""We Are the Champions"" performed by Robbie Williams and Queen; the film also features ""We Will Rock You"" played by the medieval audience.",5726e122f1498d1400e8ee80,Which movie featured a cover of Queen's The Show Must Go On?,Queen (band)
